TRI1|F_pseudograminearum_CS3096	CP147677.1	98.787	577	1539	514	1090	337207	337783	0.0	1027
TRI1|F_pseudograminearum_CS3096	CP147677.1	96.889	450	1539	1090	1539	337835	338284	0.0	754
TRI1|F_pseudograminearum_CS3096	CP147677.1	95.882	340	1539	1	340	336530	336869	5.70e-156	551
TRI1|F_pseudograminearum_CS3096	CP147677.1	95.327	107	1539	339	445	336922	337028	1.87e-41	171
TRI1|F_pseudograminearum_CS3096	CP147677.1	98.551	69	1539	446	514	337091	337159	5.30e-27	122
TRI5|Fusarium_graminearum	CP147678.1	96.510	659	1128	470	1128	5396756	5397414	0.0	1090
TRI5|Fusarium_graminearum	CP147678.1	96.375	469	1128	1	469	5396227	5396695	0.0	773
TRI5|Fsporotrichioides_NRRL3299	CP147678.1	85.004	1187	1185	1	1183	5396227	5397412	0.0	1201
TRI5|Fusarium_pseudograminearum_CS3096	CP147678.1	95.738	657	1128	470	1126	5396756	5397412	0.0	1059
TRI5|Fusarium_pseudograminearum_CS3096	CP147678.1	94.883	469	1128	1	469	5396227	5396695	0.0	734
TRI5|Fusarium_poae	CP147678.1	84.036	664	1134	470	1132	5396756	5397412	1.45e-180	632
TRI5|Fusarium_poae	CP147678.1	88.699	469	1134	1	469	5396227	5396695	8.92e-163	573
TRI6|Fusarium_graminearum	CP147678.1	96.651	657	657	1	657	5392684	5393340	0.0	1092
TRI6|Fusarium_pseudograminearum_CS3096	CP147678.1	95.434	657	657	1	657	5392684	5393340	0.0	1048
TRI6|Fusarium_poae	CP147678.1	85.993	564	693	130	693	5392777	5393340	1.91e-172	604
TRI6|Fusarium_poae	CP147678.1	95.000	100	693	1	100	5392684	5392783	6.41e-38	158
TRI8|Fusarium_graminearum_PH-1	CP147678.1	87.226	1276	1338	1	1272	5386437	5385172	0.0	1441
TRI8|Fusarium_pseudograminearum_CS3096	CP147678.1	97.383	1299	1299	1	1299	5386437	5385139	0.0	2211
TRI11|Fusarium_graminearum_PH-1	CP147678.1	92.513	788	1479	53	840	5402988	5402201	0.0	1129
TRI11|Fusarium_graminearum_PH-1	CP147678.1	94.921	315	1479	844	1158	5402131	5401817	9.36e-139	494
TRI11|Fusarium_graminearum_PH-1	CP147678.1	98.204	167	1479	1159	1325	5401738	5401572	3.67e-78	292
TRI11|Fusarium_graminearum_PH-1	CP147678.1	99.351	154	1479	1326	1479	5401498	5401345	2.85e-74	279
TRI11|Fusarium_sporotrichioides	CP147678.1	83.011	1760	1722	1	1722	5403097	5401345	0.0	1552
TRI11|Fusarium_pseudograminearum	CP147678.1	95.208	793	1479	48	840	5402993	5402201	0.0	1254
TRI11|Fusarium_pseudograminearum	CP147678.1	97.143	315	1479	844	1158	5402131	5401817	1.98e-150	532
TRI11|Fusarium_pseudograminearum	CP147678.1	98.701	154	1479	1326	1479	5401498	5401345	1.33e-72	274
TRI11|Fusarium_pseudograminearum	CP147678.1	94.012	167	1479	1159	1325	5401738	5401572	1.73e-66	254
TRI11|Fusarium_poae	CP147678.1	86.115	785	1479	53	837	5402988	5402204	0.0	846
TRI11|Fusarium_poae	CP147678.1	85.000	320	1479	841	1158	5402134	5401817	4.67e-87	322
TRI11|Fusarium_poae	CP147678.1	87.425	167	1479	1159	1325	5401738	5401572	3.82e-48	193
TRI12|Fusarium_graminearum	CP147678.1	94.309	615	1872	1	615	5405629	5405015	0.0	942
TRI12|Fusarium_graminearum	CP147678.1	90.935	695	1872	631	1325	5404943	5404249	0.0	935
TRI12|Fusarium_graminearum	CP147678.1	86.264	546	1872	1328	1872	5404194	5403649	4.10e-168	592
TRI12|Fusarium_pseudograminearum	CP147678.1	96.547	695	1797	631	1325	5404943	5404249	0.0	1151
TRI12|Fusarium_pseudograminearum	CP147678.1	93.031	617	1797	1	616	5405629	5405014	0.0	900
TRI12|Fusarium_pseudograminearum	CP147678.1	95.532	470	1797	1328	1797	5404194	5403725	0.0	752
TRI12|Fusarium_poae	CP147678.1	79.598	696	1800	631	1325	5404943	5404249	8.84e-140	497
TRI12|Fusarium_poae	CP147678.1	79.227	621	1800	1	615	5405629	5405015	5.47e-117	422
TRI3|Fusarium_pseudograminearum_CS3096	CP147678.1	95.641	780	1554	1	780	5387050	5387829	0.0	1253
TRI3|Fusarium_pseudograminearum_CS3096	CP147678.1	94.661	487	1554	774	1260	5387880	5388365	0.0	754
TRI3|Fusarium_pseudograminearum_CS3096	CP147678.1	98.507	134	1554	1296	1429	5388513	5388646	1.83e-61	237
TRI3|Fusarium_pseudograminearum_CS3096	CP147678.1	93.939	132	1554	1422	1553	5388686	5388817	2.40e-50	200
TRI3|Fusarium_poae	CP147678.1	80.720	778	1560	13	789	5387059	5387829	2.04e-170	599
TRI3|Fusarium_poae	CP147678.1	85.325	477	1560	790	1265	5387886	5388361	3.55e-138	492
TRI4|F_graminearum_PH-1	CP147678.1	99.793	966	1563	244	1209	5391214	5390249	0.0	1773
TRI4|F_graminearum_PH-1	CP147678.1	100.000	245	1563	1	245	5391515	5391271	1.68e-126	453
TRI4|F_graminearum_PH-1	CP147678.1	100.000	187	1563	1377	1563	5389960	5389774	2.93e-94	346
TRI4|F_graminearum_PH-1	CP147678.1	100.000	167	1563	1210	1376	5390196	5390030	3.85e-83	309
TRI4|Fusarium_pseudograminearum	CP147678.1	96.254	961	1563	244	1203	5391214	5390255	0.0	1574
TRI4|Fusarium_pseudograminearum	CP147678.1	95.102	245	1563	1	245	5391515	5391271	1.73e-106	387
TRI4|Fusarium_pseudograminearum	CP147678.1	97.312	186	1563	1378	1563	5389959	5389774	2.30e-85	316
