TRI1|F_poae_DAOMC252244	NW_025763509.1	84.510	439	1536	1091	1522	2066363	2065925	1.08e-118	427
TRI5|Fsporotrichioides_NRRL3299	NW_025763509.1	80.590	1118	1185	1	1109	2072627	2071527	0.0	839
TRI4|F_graminearum_PH-1	NW_025763509.1	79.257	969	1563	244	1209	2078124	2079089	0.0	671
TRI4|F_graminearum_PH-1	NW_025763509.1	81.065	169	1563	1210	1376	2079142	2079308	9.69e-30	132
TRI4|Fusarium_pseudograminearum	NW_025763509.1	81.065	169	1563	1210	1376	2079142	2079308	9.69e-30	132
TRI17|F_graminearum_PH-1	NW_025763504.1	85.086	409	756	27	433	458194	457790	1.47e-114	412
TRI22|Fusarium_graminearum_PH-1	NW_025763509.1	88.793	1160	1681	159	1318	616353	615194	0.0	1423
TRI22|Fusarium_graminearum_PH-1	NW_025763509.1	89.453	256	1681	1312	1566	615147	614894	2.07e-86	320
TRI101|Fusarium_graminearum_PH-1	NW_025763509.1	90.108	1294	2469	190	1480	620920	622213	0.0	1677
TRI101|Fusarium_graminearum_PH-1	NW_025763509.1	86.607	1008	2469	1461	2467	622243	623242	0.0	1105
TRI201|Fusarium_graminearum_PH-1	NW_025763509.1	87.868	544	1267	299	840	618367	618905	1.76e-180	632
TRI201|Fusarium_graminearum_PH-1	NW_025763509.1	87.625	299	1267	1	299	618016	618314	7.14e-95	348
