TRI1|F_poae_DAOMC252244	CM100254.1	100.000	576	1536	524	1099	61656	61081	0.0	1064
TRI1|F_poae_DAOMC252244	CM100254.1	99.338	453	1536	1086	1536	61040	60588	0.0	819
TRI1|F_poae_DAOMC252244	CM100254.1	100.000	349	1536	1	349	62349	62001	0.0	645
TRI1|F_poae_DAOMC252244	CM100254.1	100.000	107	1536	348	454	61944	61838	1.03e-49	198
TRI1|F_poae_DAOMC252244	CM100254.1	100.000	69	1536	455	523	61781	61713	1.38e-28	128
TRI5|Fusarium_graminearum	CM100255.1	85.307	667	1128	470	1126	5868286	5868948	0.0	676
TRI5|Fusarium_graminearum	CM100255.1	89.126	469	1128	1	469	5867757	5868225	4.96e-166	584
TRI5|Fsporotrichioides_NRRL3299	CM100255.1	88.526	1194	1185	1	1185	5867757	5868950	0.0	1437
TRI5|Fusarium_pseudograminearum_CS3096	CM100255.1	85.435	666	1128	470	1128	5868286	5868950	0.0	686
TRI5|Fusarium_pseudograminearum_CS3096	CM100255.1	89.154	461	1128	1	461	5867757	5868217	2.99e-163	575
TRI5|Fusarium_poae	CM100255.1	100.000	665	1134	470	1134	5868286	5868950	0.0	1229
TRI5|Fusarium_poae	CM100255.1	100.000	469	1134	1	469	5867757	5868225	0.0	867
TRI6|Fusarium_graminearum	CM100255.1	85.351	669	657	1	657	5862027	5862695	0.0	682
TRI6|Fusarium_graminearum	CM100258.1	86.022	558	657	94	651	1112497	1113054	1.02e-170	599
TRI6|Fusarium_graminearum	CM100258.1	96.875	96	657	1	96	1112374	1112469	5.68e-39	161
TRI6|Fusarium_sporotrichioides	CM100255.1	84.478	670	657	1	657	5862027	5862695	0.0	649
TRI6|Fusarium_sporotrichioides	CM100258.1	83.554	681	657	1	651	1112374	1113054	4.69e-174	610
TRI6|Fusarium_pseudograminearum_CS3096	CM100255.1	86.119	670	657	1	657	5862027	5862695	0.0	710
TRI6|Fusarium_pseudograminearum_CS3096	CM100258.1	86.941	559	657	94	651	1112497	1113054	4.66e-179	627
TRI6|Fusarium_pseudograminearum_CS3096	CM100258.1	95.833	96	657	1	96	1112374	1112469	2.64e-37	156
TRI6|Fusarium_poae	CM100255.1	96.537	693	693	1	693	5862027	5862695	0.0	1125
TRI6|Fusarium_poae	CM100258.1	93.013	687	693	1	687	1112374	1113054	0.0	998
TRI8|Fusarium_graminearum_PH-1	CM100255.1	80.222	1350	1338	1	1338	5852847	5851507	0.0	994
TRI8|Fusarium_sporotrichioides	CM100255.1	84.918	1346	1344	1	1344	5852847	5851507	0.0	1354
TRI8|Fusarium_poae	CM100255.1	100.000	1341	1341	1	1341	5852847	5851507	0.0	2477
TRI11|Fusarium_graminearum_PH-1	CM100255.1	86.879	785	1479	53	837	5874488	5873704	0.0	880
TRI11|Fusarium_graminearum_PH-1	CM100255.1	87.425	167	1479	1159	1325	5873242	5873076	4.63e-48	193
TRI11|Fusarium_sporotrichioides	CM100255.1	86.110	1735	1722	1	1722	5874590	5872858	0.0	1855
