TRI1|F_pseudograminearum_CS3096	CP088257.1	98.094	577	1539	514	1090	439169	439745	0.0	1005
TRI1|F_pseudograminearum_CS3096	CP088257.1	97.333	450	1539	1090	1539	439797	440246	0.0	765
TRI1|F_pseudograminearum_CS3096	CP088257.1	96.765	340	1539	1	340	438493	438832	5.83e-161	568
TRI1|F_pseudograminearum_CS3096	CP088257.1	97.196	107	1539	339	445	438885	438991	8.87e-45	182
TRI1|F_pseudograminearum_CS3096	CP088257.1	98.551	69	1539	446	514	439053	439121	5.45e-27	122
TRI5|Fusarium_graminearum	CP088258.1	94.064	657	1128	470	1126	5472646	5473302	0.0	998
TRI5|Fusarium_graminearum	CP088258.1	95.522	469	1128	1	469	5472125	5472593	0.0	750
TRI5|Fsporotrichioides_NRRL3299	CP088258.1	84.158	1193	1185	1	1185	5472125	5473304	0.0	1136
TRI5|Fusarium_pseudograminearum_CS3096	CP088258.1	95.751	659	1128	470	1128	5472646	5473304	0.0	1062
TRI5|Fusarium_pseudograminearum_CS3096	CP088258.1	93.817	469	1128	1	469	5472125	5472593	0.0	706
TRI5|Fusarium_poae	CP088258.1	84.408	667	1134	470	1134	5472646	5473304	0.0	647
TRI5|Fusarium_poae	CP088258.1	88.486	469	1134	1	469	5472125	5472593	4.27e-161	568
TRI6|Fusarium_graminearum	CP088258.1	95.441	658	657	1	657	5468534	5469190	0.0	1048
TRI6|Fusarium_sporotrichioides	CP088258.1	84.115	661	657	1	657	5468534	5469190	0.0	632
TRI6|Fusarium_pseudograminearum_CS3096	CP088258.1	95.897	658	657	1	657	5468534	5469190	0.0	1064
TRI6|Fusarium_poae	CP088258.1	86.372	565	693	130	693	5468627	5469190	9.06e-176	616
TRI6|Fusarium_poae	CP088258.1	96.000	100	693	1	100	5468534	5468633	1.42e-39	163
TRI8|Fusarium_graminearum_PH-1	CP088258.1	88.042	1338	1338	1	1338	5459820	5458486	0.0	1581
TRI8|Fusarium_pseudograminearum_CS3096	CP088258.1	89.258	1266	1299	1	1259	5459820	5458559	0.0	1574
TRI8|Fusarium_poae	CP088258.1	80.783	1353	1341	1	1341	5459820	5458486	0.0	1031
TRI11|Fusarium_graminearum_PH-1	CP088258.1	92.803	792	1479	49	840	5478936	5478145	0.0	1147
TRI11|Fusarium_graminearum_PH-1	CP088258.1	95.833	312	1479	844	1155	5478087	5477776	4.45e-142	505
TRI11|Fusarium_graminearum_PH-1	CP088258.1	97.403	154	1479	1326	1479	5477454	5477301	2.96e-69	263
TRI11|Fusarium_graminearum_PH-1	CP088258.1	93.413	167	1479	1159	1325	5477694	5477528	8.28e-65	248
TRI11|Fusarium_sporotrichioides	CP088258.1	84.677	1749	1722	1	1722	5479041	5477301	0.0	1712
TRI11|Fusarium_pseudograminearum	CP088258.1	92.893	788	1479	53	840	5478932	5478145	0.0	1146
TRI11|Fusarium_pseudograminearum	CP088258.1	94.551	312	1479	844	1155	5478087	5477776	2.09e-135	483
TRI11|Fusarium_pseudograminearum	CP088258.1	95.210	167	1479	1159	1325	5477694	5477528	8.22e-70	265
TRI11|Fusarium_pseudograminearum	CP088258.1	96.753	154	1479	1326	1479	5477454	5477301	1.38e-67	257
TRI11|Fusarium_poae	CP088258.1	87.532	786	1479	53	837	5478932	5478148	0.0	907
TRI11|Fusarium_poae	CP088258.1	89.241	316	1479	841	1154	5478090	5477777	3.62e-108	392
TRI11|Fusarium_poae	CP088258.1	88.024	167	1479	1159	1325	5477694	5477528	8.46e-50	198
