TRI5|Fusarium_graminearum	CP167250.1	89.552	469	1128	1	469	3745199	3744731	1.96e-169	595
TRI5|Fsporotrichioides_NRRL3299	CP167250.1	88.107	1194	1185	1	1185	3745199	3744006	0.0	1410
TRI5|Fusarium_pseudograminearum_CS3096	CP167250.1	89.371	461	1128	1	461	3745199	3744739	5.48e-165	580
TRI5|Fusarium_poae	CP167250.1	92.481	665	1134	470	1134	3744670	3744006	0.0	952
TRI5|Fusarium_poae	CP167250.1	94.456	469	1134	1	469	3745199	3744731	0.0	723
TRI6|Fusarium_graminearum	CP167250.1	86.096	561	657	97	657	3748587	3748027	1.86e-172	604
TRI6|Fusarium_graminearum	CP167250.1	94.949	99	657	1	99	3748713	3748615	2.26e-37	156
TRI6|Fusarium_sporotrichioides	CP167250.1	93.976	83	657	1	83	3748713	3748631	1.77e-28	126
TRI6|Fusarium_pseudograminearum_CS3096	CP167250.1	86.655	562	657	97	657	3748587	3748027	1.85e-177	621
TRI6|Fusarium_poae	CP167250.1	93.362	693	693	1	693	3748713	3748027	0.0	1020
TRI8|Fusarium_graminearum_PH-1	CP167250.1	81.643	1351	1338	1	1338	3757184	3758527	0.0	1103
TRI8|Fusarium_sporotrichioides	CP167250.1	88.262	1346	1344	1	1344	3757184	3758527	0.0	1607
TRI8|Fusarium_pseudograminearum_CS3096	CP167250.1	80.863	1275	1299	1	1258	3757184	3758453	0.0	983
TRI8|Fusarium_poae	CP167250.1	91.295	1344	1341	1	1341	3757184	3758527	0.0	1831
TRI11|Fusarium_graminearum_PH-1	CP167250.1	87.898	785	1479	53	837	3738569	3739353	0.0	924
TRI11|Fusarium_graminearum_PH-1	CP167250.1	88.889	153	1479	1327	1479	3740039	3740191	5.11e-47	189
TRI11|Fusarium_graminearum_PH-1	CP167250.1	86.228	167	1479	1159	1325	3739808	3739974	8.56e-45	182
TRI11|Fusarium_sporotrichioides	CP167250.1	86.848	1726	1722	1	1722	3738467	3740191	0.0	1925
TRI11|Fusarium_pseudograminearum	CP167250.1	88.662	785	1479	53	837	3738569	3739353	0.0	957
TRI11|Fusarium_pseudograminearum	CP167250.1	85.220	318	1479	841	1158	3739411	3739728	1.04e-88	327
TRI11|Fusarium_pseudograminearum	CP167250.1	89.542	153	1479	1327	1479	3740039	3740191	1.10e-48	195
TRI11|Fusarium_pseudograminearum	CP167250.1	87.500	168	1479	1159	1325	3739808	3739974	3.95e-48	193
TRI11|Fusarium_poae	CP167250.1	94.975	796	1479	49	844	3738565	3739359	0.0	1247
TRI11|Fusarium_poae	CP167250.1	93.396	318	1479	841	1158	3739411	3739728	4.53e-132	472
TRI11|Fusarium_poae	CP167250.1	94.012	167	1479	1159	1325	3739808	3739974	1.79e-66	254
TRI11|Fusarium_poae	CP167250.1	95.455	154	1479	1326	1479	3740038	3740191	2.99e-64	246
TRI12|Fusarium_sporotrichioides	CP167250.1	81.751	1907	1902	1	1902	3735991	3737887	0.0	1580
