TRI1|F_pseudograminearum_CS3096	CP087871.1	98.787	577	1539	514	1090	292182	292758	0.0	1027
TRI1|F_pseudograminearum_CS3096	CP087871.1	97.111	450	1539	1090	1539	292810	293259	0.0	760
TRI1|F_pseudograminearum_CS3096	CP087871.1	95.588	340	1539	1	340	291505	291844	2.71e-154	545
TRI1|F_pseudograminearum_CS3096	CP087871.1	95.327	107	1539	339	445	291897	292003	1.91e-41	171
TRI1|F_pseudograminearum_CS3096	CP087871.1	98.551	69	1539	446	514	292066	292134	5.42e-27	122
TRI5|Fusarium_graminearum	CP087872.1	100.000	659	1128	470	1128	5406380	5407038	0.0	1218
TRI5|Fusarium_graminearum	CP087872.1	100.000	469	1128	1	469	5405852	5406320	0.0	867
TRI5|Fsporotrichioides_NRRL3299	CP087872.1	85.017	1188	1185	1	1183	5405852	5407036	0.0	1201
TRI5|Fusarium_pseudograminearum_CS3096	CP087872.1	95.282	657	1128	470	1126	5406380	5407036	0.0	1042
TRI5|Fusarium_pseudograminearum_CS3096	CP087872.1	95.949	469	1128	1	469	5405852	5406320	0.0	761
TRI5|Fusarium_poae	CP087872.1	85.263	665	1134	470	1132	5406380	5407036	0.0	676
TRI5|Fusarium_poae	CP087872.1	89.126	469	1134	1	469	5405852	5406320	4.21e-166	584
TRI6|Fusarium_graminearum	CP087872.1	96.499	657	657	1	657	5402308	5402964	0.0	1086
TRI6|Fusarium_pseudograminearum_CS3096	CP087872.1	95.282	657	657	1	657	5402308	5402964	0.0	1042
TRI6|Fusarium_poae	CP087872.1	86.170	564	693	130	693	5402401	5402964	4.19e-174	610
TRI6|Fusarium_poae	CP087872.1	96.000	100	693	1	100	5402308	5402407	1.41e-39	163
TRI8|Fusarium_graminearum_PH-1	CP087872.1	100.000	1338	1338	1	1338	5393798	5392461	0.0	2471
TRI8|Fusarium_sporotrichioides	CP087872.1	82.114	1353	1344	1	1344	5393798	5392461	0.0	1136
TRI8|Fusarium_pseudograminearum_CS3096	CP087872.1	87.069	1276	1299	1	1266	5393798	5392527	0.0	1430
TRI8|Fusarium_poae	CP087872.1	80.222	1350	1341	1	1341	5393798	5392461	0.0	994
TRI11|Fusarium_graminearum_PH-1	CP087872.1	100.000	792	1479	49	840	5412588	5411797	0.0	1463
TRI11|Fusarium_graminearum_PH-1	CP087872.1	100.000	318	1479	841	1158	5411742	5411425	4.27e-167	588
TRI11|Fusarium_graminearum_PH-1	CP087872.1	100.000	167	1479	1159	1325	5411346	5411180	3.72e-83	309
TRI11|Fusarium_graminearum_PH-1	CP087872.1	100.000	154	1479	1326	1479	5411106	5410953	6.27e-76	285
TRI11|Fusarium_sporotrichioides	CP087872.1	84.162	1749	1722	1	1722	5412693	5410953	0.0	1663
TRI11|Fusarium_pseudograminearum	CP087872.1	93.147	788	1479	53	840	5412584	5411797	0.0	1157
TRI11|Fusarium_pseudograminearum	CP087872.1	97.143	315	1479	844	1158	5411739	5411425	2.03e-150	532
TRI11|Fusarium_pseudograminearum	CP087872.1	98.052	154	1479	1326	1479	5411106	5410953	6.31e-71	268
TRI11|Fusarium_pseudograminearum	CP087872.1	92.216	167	1479	1159	1325	5411346	5411180	1.78e-61	237
TRI11|Fusarium_poae	CP087872.1	86.879	785	1479	53	837	5412584	5411800	0.0	880
TRI11|Fusarium_poae	CP087872.1	87.425	167	1479	1159	1325	5411346	5411180	3.91e-48	193
TRI12|Fusarium_graminearum	CP087872.1	100.000	711	1872	617	1327	5414555	5413845	0.0	1314
TRI12|Fusarium_graminearum	CP087872.1	100.000	616	1872	1	616	5415227	5414612	0.0	1138
TRI12|Fusarium_graminearum	CP087872.1	100.000	545	1872	1328	1872	5413795	5413251	0.0	1007
TRI12|Fusarium_sporotrichioides	CP087872.1	80.640	1875	1902	23	1892	5415205	5413339	0.0	1439
TRI12|Fusarium_pseudograminearum	CP087872.1	96.266	616	1797	1	615	5415227	5414613	0.0	1009
TRI12|Fusarium_pseudograminearum	CP087872.1	91.011	712	1797	616	1327	5414556	5413845	0.0	961
TRI12|Fusarium_pseudograminearum	CP087872.1	90.302	464	1797	1328	1791	5413795	5413332	3.99e-173	608
TRI3|Fusarium_pseudograminearum_CS3096	CP087872.1	91.282	780	1554	1	780	5396677	5397456	0.0	1064
TRI3|Fusarium_pseudograminearum_CS3096	CP087872.1	92.469	478	1554	781	1258	5397513	5397990	0.0	684
TRI3|Fusarium_pseudograminearum_CS3096	CP087872.1	95.489	133	1554	1422	1554	5398312	5398444	3.16e-54	213
TRI3|Fusarium_pseudograminearum_CS3096	CP087872.1	94.815	135	1554	1296	1430	5398135	5398269	1.13e-53	211
TRI3|Fusarium_poae	CP087872.1	83.548	778	1560	13	789	5396686	5397456	0.0	721
TRI4|F_graminearum_PH-1	CP087872.1	100.000	966	1563	244	1209	5400838	5399873	0.0	1784
TRI4|F_graminearum_PH-1	CP087872.1	100.000	245	1563	1	245	5401139	5400895	1.72e-126	453
TRI4|F_graminearum_PH-1	CP087872.1	100.000	187	1563	1377	1563	5399584	5399398	3.00e-94	346
TRI4|F_graminearum_PH-1	CP087872.1	100.000	167	1563	1210	1376	5399820	5399654	3.93e-83	309
TRI4|Fusarium_pseudograminearum	CP087872.1	96.046	961	1563	244	1203	5400838	5399879	0.0	1563
TRI4|Fusarium_pseudograminearum	CP087872.1	95.102	245	1563	1	245	5401139	5400895	1.77e-106	387
TRI4|Fusarium_pseudograminearum	CP087872.1	97.312	186	1563	1378	1563	5399583	5399398	2.35e-85	316
TRI4|Fusarium_pseudograminearum	CP087872.1	100.000	167	1563	1210	1376	5399820	5399654	3.93e-83	309
TRI4|Fusarium_poae	CP087872.1	85.162	957	1563	247	1202	5400835	5399880	0.0	979
TRI4|Fusarium_poae	CP087872.1	90.323	186	1563	1378	1563	5399583	5399398	1.13e-63	244
TRI10|Fusarium_pseudograminearum_CS3096	CP087872.1	93.912	887	1263	377	1263	5408172	5409058	0.0	1339
