TRI5|Fusarium_graminearum	NC_139293.1	89.552	469	1128	1	469	3770578	3770110	1.97e-169	595
TRI5|Fsporotrichioides_NRRL3299	NC_139293.1	88.616	1142	1185	1	1142	3770578	3769437	0.0	1389
TRI5|Fusarium_pseudograminearum_CS3096	NC_139293.1	89.371	461	1128	1	461	3770578	3770118	5.51e-165	580
TRI5|Fusarium_poae	NC_139293.1	93.215	619	1134	470	1088	3770049	3769431	0.0	911
TRI5|Fusarium_poae	NC_139293.1	94.670	469	1134	1	469	3770578	3770110	0.0	728
TRI6|Fusarium_graminearum	NC_139293.1	86.096	561	657	97	657	3774008	3773448	1.87e-172	604
TRI6|Fusarium_graminearum	NC_139293.1	95.960	99	657	1	99	3774134	3774036	4.88e-39	161
TRI6|Fusarium_sporotrichioides	NC_139293.1	95.181	83	657	1	83	3774134	3774052	3.82e-30	132
TRI6|Fusarium_pseudograminearum_CS3096	NC_139293.1	86.655	562	657	97	657	3774008	3773448	1.86e-177	621
TRI6|Fusarium_pseudograminearum_CS3096	NC_139293.1	94.949	99	657	1	99	3774134	3774036	2.27e-37	156
TRI6|Fusarium_poae	NC_139293.1	93.506	693	693	1	693	3774134	3773448	0.0	1026
TRI8|Fusarium_graminearum_PH-1	NC_139293.1	81.643	1351	1338	1	1338	3782575	3783918	0.0	1103
TRI8|Fusarium_sporotrichioides	NC_139293.1	88.262	1346	1344	1	1344	3782575	3783918	0.0	1607
TRI8|Fusarium_pseudograminearum_CS3096	NC_139293.1	80.863	1275	1299	1	1258	3782575	3783844	0.0	983
TRI8|Fusarium_poae	NC_139293.1	91.295	1344	1341	1	1341	3782575	3783918	0.0	1831
TRI11|Fusarium_graminearum_PH-1	NC_139293.1	87.898	785	1479	53	837	3763930	3764714	0.0	924
TRI11|Fusarium_graminearum_PH-1	NC_139293.1	88.889	153	1479	1327	1479	3765400	3765552	5.14e-47	189
TRI11|Fusarium_graminearum_PH-1	NC_139293.1	86.228	167	1479	1159	1325	3765169	3765335	8.60e-45	182
TRI11|Fusarium_sporotrichioides	NC_139293.1	86.856	1727	1722	1	1722	3763828	3765552	0.0	1925
TRI11|Fusarium_pseudograminearum	NC_139293.1	88.662	785	1479	53	837	3763930	3764714	0.0	957
TRI11|Fusarium_pseudograminearum	NC_139293.1	85.220	318	1479	841	1158	3764772	3765089	1.04e-88	327
TRI11|Fusarium_pseudograminearum	NC_139293.1	89.542	153	1479	1327	1479	3765400	3765552	1.11e-48	195
TRI11|Fusarium_pseudograminearum	NC_139293.1	87.500	168	1479	1159	1325	3765169	3765335	3.97e-48	193
TRI11|Fusarium_poae	NC_139293.1	94.975	796	1479	49	844	3763926	3764720	0.0	1247
TRI11|Fusarium_poae	NC_139293.1	93.396	318	1479	841	1158	3764772	3765089	4.56e-132	472
TRI11|Fusarium_poae	NC_139293.1	94.012	167	1479	1159	1325	3765169	3765335	1.80e-66	254
TRI11|Fusarium_poae	NC_139293.1	95.455	154	1479	1326	1479	3765399	3765552	3.01e-64	246
TRI12|Fusarium_sporotrichioides	NC_139293.1	81.751	1907	1902	1	1902	3761352	3763248	0.0	1580
TRI12|Fusarium_pseudograminearum	NC_139293.1	79.513	698	1797	630	1327	3762036	3762733	9.17e-140	497
TRI12|Fusarium_poae	NC_139293.1	93.803	710	1800	617	1326	3762023	3762732	0.0	1068
TRI12|Fusarium_poae	NC_139293.1	91.914	606	1800	11	616	3761362	3761967	0.0	848
TRI12|Fusarium_poae	NC_139293.1	91.277	470	1800	1327	1796	3762782	3763251	0.0	641
TRI13|Fusarium_poae	NC_139293.1	92.406	1014	1764	1	1014	3758788	3759801	0.0	1447
TRI13|Fusarium_poae	NC_139293.1	88.431	752	1764	1013	1764	3759861	3760612	0.0	907
TRI7|Fusarium_poae	NC_139293.1	90.952	840	1398	33	872	3781917	3781078	0.0	1131
TRI7|Fusarium_poae	NC_139293.1	93.182	528	1398	871	1398	3781029	3780502	0.0	776
TRI3|Fusarium_pseudograminearum_CS3096	NC_139293.1	84.760	479	1554	781	1258	3778794	3778317	2.86e-134	479
TRI3|Fusarium_pseudograminearum_CS3096	NC_139293.1	88.722	133	1554	1422	1554	3777992	3777860	3.28e-39	163
TRI3|Fusarium_poae	NC_139293.1	91.237	776	1560	13	788	3779627	3778852	0.0	1057
TRI3|Fusarium_poae	NC_139293.1	90.890	483	1560	790	1271	3778794	3778312	0.0	647
TRI3|Fusarium_poae	NC_139293.1	92.969	128	1560	1433	1560	3777987	3777860	1.95e-46	187
TRI4|F_graminearum_PH-1	NC_139293.1	84.479	960	1563	244	1202	3775550	3776508	0.0	946
TRI4|F_graminearum_PH-1	NC_139293.1	89.573	211	1563	32	242	3775280	3775490	6.79e-71	268
TRI4|Fusarium_pseudograminearum	NC_139293.1	83.368	968	1563	244	1209	3775550	3776515	0.0	893
TRI4|Fusarium_pseudograminearum	NC_139293.1	85.463	227	1563	19	245	3775267	3775493	1.91e-61	237
TRI4|Fusarium_poae	NC_139293.1	93.892	966	1563	244	1209	3775550	3776515	0.0	1458
TRI4|Fusarium_poae	NC_139293.1	90.612	245	1563	1	245	3775249	3775493	3.97e-88	326
TRI4|Fusarium_poae	NC_139293.1	92.670	191	1563	1373	1563	3776799	3776989	4.06e-73	276
TRI4|Fusarium_poae	NC_139293.1	90.419	167	1563	1210	1376	3776566	3776732	1.93e-56	220
TRI10|Fusarium_pseudograminearum_CS3096	NC_139293.1	88.918	379	1263	1	379	3768716	3768338	5.02e-131	468
TRI10|Fusarium_poae	NC_139293.1	90.643	887	1263	377	1263	3768263	3767377	0.0	1179
TRI10|Fusarium_poae	NC_139293.1	93.386	378	1263	1	378	3768716	3768339	8.06e-159	560
TRI9|F_graminearum_PH-1	NC_139293.1	88.636	132	132	1	132	3766632	3766763	8.41e-40	161
TRI9|XM_044858471.1:1-132	NC_139293.1	96.212	132	132	1	132	3766632	3766763	1.77e-56	217
TRI14|F_graminearum_PH-1	NC_139293.1	87.514	897	1116	190	1086	3757714	3756818	0.0	1037
TRI14|F_poae	NC_139293.1	92.549	926	928	1	926	3757717	3756792	0.0	1328
TRI16|TRI16_Fsporotrichioides_	NC_139294.1	88.263	1048	1482	436	1482	59554	58508	0.0	1253
TRI17|F_graminearum_PH-1	NC_139292.1	92.196	756	756	1	756	3948747	3947996	0.0	1066
TRI20|F_graminearum_PH-1	NC_139292.1	87.268	699	749	1	698	3959694	3960391	0.0	797
TRI21|F_graminearum_PH-1	NC_139292.1	92.065	794	827	34	827	3963735	3962942	0.0	1118
TRI22|Fusarium_graminearum_PH-1	NC_139293.1	93.869	1158	1681	161	1318	4548537	4549694	0.0	1746
TRI22|Fusarium_graminearum_PH-1	NC_139293.1	86.216	370	1681	1316	1681	4549762	4550114	9.00e-105	381
TRI22|Fusarium_graminearum_PH-1	NC_139293.1	95.541	157	1681	3	159	4548323	4548479	7.36e-66	252
TRI101|Fusarium_graminearum_PH-1	NC_139293.1	90.996	1466	2469	1	1462	4544097	4542650	0.0	1956
TRI101|Fusarium_graminearum_PH-1	NC_139293.1	90.665	1007	2469	1461	2467	4542603	4541598	0.0	1338
TRI201|Fusarium_graminearum_PH-1	NC_139293.1	93.889	540	1267	301	840	4546457	4545918	0.0	815
TRI201|Fusarium_graminearum_PH-1	NC_139293.1	86.239	436	1267	840	1267	4545866	4545441	1.09e-127	457
TRI201|Fusarium_graminearum_PH-1	NC_139293.1	91.304	299	1267	1	299	4546809	4546511	3.10e-113	409
