TRI1|F_pseudograminearum_CS3096	NC_026474.1	98.787	577	1539	514	1090	283304	283880	0.0	1027
TRI1|F_pseudograminearum_CS3096	NC_026474.1	97.111	450	1539	1090	1539	283932	284381	0.0	760
TRI1|F_pseudograminearum_CS3096	NC_026474.1	95.588	340	1539	1	340	282627	282966	2.60e-154	545
TRI1|F_pseudograminearum_CS3096	NC_026474.1	95.327	107	1539	339	445	283019	283125	1.83e-41	171
TRI1|F_pseudograminearum_CS3096	NC_026474.1	98.551	69	1539	446	514	283188	283256	5.19e-27	122
TRI5|Fusarium_graminearum	NC_026475.1	100.000	659	1128	470	1128	6648728	6648070	0.0	1218
TRI5|Fusarium_graminearum	NC_026475.1	100.000	469	1128	1	469	6649256	6648788	0.0	867
TRI5|Fsporotrichioides_NRRL3299	NC_026475.1	85.017	1188	1185	1	1183	6649256	6648072	0.0	1201
TRI5|Fusarium_pseudograminearum_CS3096	NC_026475.1	95.282	657	1128	470	1126	6648728	6648072	0.0	1042
TRI5|Fusarium_pseudograminearum_CS3096	NC_026475.1	95.949	469	1128	1	469	6649256	6648788	0.0	761
TRI5|Fusarium_poae	NC_026475.1	85.263	665	1134	470	1132	6648728	6648072	0.0	676
TRI5|Fusarium_poae	NC_026475.1	89.126	469	1134	1	469	6649256	6648788	4.04e-166	584
TRI6|Fusarium_graminearum	NC_026475.1	96.499	657	657	1	657	6652800	6652144	0.0	1086
TRI6|Fusarium_pseudograminearum_CS3096	NC_026475.1	95.282	657	657	1	657	6652800	6652144	0.0	1042
TRI6|Fusarium_poae	NC_026475.1	86.170	564	693	130	693	6652707	6652144	4.01e-174	610
TRI6|Fusarium_poae	NC_026475.1	96.000	100	693	1	100	6652800	6652701	1.35e-39	163
TRI8|Fusarium_graminearum_PH-1	NC_026475.1	100.000	1338	1338	1	1338	6661310	6662647	0.0	2471
TRI8|Fusarium_sporotrichioides	NC_026475.1	82.287	1338	1344	1	1329	6661310	6662632	0.0	1136
TRI8|Fusarium_pseudograminearum_CS3096	NC_026475.1	87.263	1264	1299	1	1254	6661310	6662569	0.0	1430
TRI8|Fusarium_poae	NC_026475.1	80.222	1350	1341	1	1341	6661310	6662647	0.0	994
TRI11|Fusarium_graminearum_PH-1	NC_026475.1	100.000	792	1479	49	840	6642520	6643311	0.0	1463
TRI11|Fusarium_graminearum_PH-1	NC_026475.1	100.000	318	1479	841	1158	6643366	6643683	4.09e-167	588
TRI11|Fusarium_graminearum_PH-1	NC_026475.1	100.000	167	1479	1159	1325	6643762	6643928	3.56e-83	309
TRI11|Fusarium_graminearum_PH-1	NC_026475.1	100.000	154	1479	1326	1479	6644002	6644155	6.01e-76	285
TRI11|Fusarium_sporotrichioides	NC_026475.1	84.162	1749	1722	1	1722	6642415	6644155	0.0	1663
TRI11|Fusarium_pseudograminearum	NC_026475.1	93.147	788	1479	53	840	6642524	6643311	0.0	1157
TRI11|Fusarium_pseudograminearum	NC_026475.1	96.855	318	1479	841	1158	6643366	6643683	1.94e-150	532
TRI11|Fusarium_pseudograminearum	NC_026475.1	98.052	154	1479	1326	1479	6644002	6644155	6.05e-71	268
TRI11|Fusarium_pseudograminearum	NC_026475.1	92.216	167	1479	1159	1325	6643762	6643928	1.71e-61	237
TRI11|Fusarium_poae	NC_026475.1	86.879	785	1479	53	837	6642524	6643308	0.0	880
TRI11|Fusarium_poae	NC_026475.1	87.425	167	1479	1159	1325	6643762	6643928	3.75e-48	193
TRI12|Fusarium_graminearum	NC_026475.1	100.000	711	1872	617	1327	6640553	6641263	0.0	1314
TRI12|Fusarium_graminearum	NC_026475.1	100.000	616	1872	1	616	6639881	6640496	0.0	1138
TRI12|Fusarium_graminearum	NC_026475.1	100.000	545	1872	1328	1872	6641313	6641857	0.0	1007
TRI12|Fusarium_sporotrichioides	NC_026475.1	80.707	1866	1902	23	1883	6639903	6641760	0.0	1439
TRI12|Fusarium_pseudograminearum	NC_026475.1	96.266	616	1797	1	615	6639881	6640495	0.0	1009
TRI12|Fusarium_pseudograminearum	NC_026475.1	91.011	712	1797	616	1327	6640552	6641263	0.0	961
TRI12|Fusarium_pseudograminearum	NC_026475.1	90.302	464	1797	1328	1791	6641313	6641776	3.83e-173	608
TRI3|Fusarium_pseudograminearum_CS3096	NC_026475.1	91.282	780	1554	1	780	6658431	6657652	0.0	1064
