TRI1|F_pseudograminearum_CS3096	CP147672.1	98.787	577	1539	514	1090	348557	349133	0.0	1027
TRI1|F_pseudograminearum_CS3096	CP147672.1	97.111	450	1539	1090	1539	349185	349634	0.0	760
TRI1|F_pseudograminearum_CS3096	CP147672.1	95.588	340	1539	1	340	347881	348220	2.63e-154	545
TRI1|F_pseudograminearum_CS3096	CP147672.1	95.327	107	1539	339	445	348273	348379	1.85e-41	171
TRI1|F_pseudograminearum_CS3096	CP147672.1	97.101	69	1539	446	514	348442	348510	2.44e-25	117
TRI5|Fusarium_graminearum	CP147673.1	100.000	659	1128	470	1128	5453049	5453707	0.0	1218
TRI5|Fusarium_graminearum	CP147673.1	100.000	469	1128	1	469	5452521	5452989	0.0	867
TRI5|Fsporotrichioides_NRRL3299	CP147673.1	85.017	1188	1185	1	1183	5452521	5453705	0.0	1201
TRI5|Fusarium_pseudograminearum_CS3096	CP147673.1	95.282	657	1128	470	1126	5453049	5453705	0.0	1042
TRI5|Fusarium_pseudograminearum_CS3096	CP147673.1	95.949	469	1128	1	469	5452521	5452989	0.0	761
TRI5|Fusarium_poae	CP147673.1	85.263	665	1134	470	1132	5453049	5453705	0.0	676
TRI5|Fusarium_poae	CP147673.1	89.126	469	1134	1	469	5452521	5452989	4.08e-166	584
TRI6|Fusarium_graminearum	CP147673.1	96.499	657	657	1	657	5448984	5449640	0.0	1086
TRI6|Fusarium_pseudograminearum_CS3096	CP147673.1	95.282	657	657	1	657	5448984	5449640	0.0	1042
TRI6|Fusarium_poae	CP147673.1	86.170	564	693	130	693	5449077	5449640	4.06e-174	610
TRI6|Fusarium_poae	CP147673.1	96.000	100	693	1	100	5448984	5449083	1.37e-39	163
TRI8|Fusarium_graminearum_PH-1	CP147673.1	99.776	1338	1338	1	1338	5440510	5439173	0.0	2455
TRI8|Fusarium_sporotrichioides	CP147673.1	82.114	1353	1344	1	1344	5440510	5439173	0.0	1136
TRI8|Fusarium_pseudograminearum_CS3096	CP147673.1	86.912	1276	1299	1	1266	5440510	5439239	0.0	1419
TRI8|Fusarium_poae	CP147673.1	80.222	1350	1341	1	1341	5440510	5439173	0.0	994
TRI11|Fusarium_graminearum_PH-1	CP147673.1	99.369	792	1479	49	840	5459246	5458455	0.0	1435
TRI11|Fusarium_graminearum_PH-1	CP147673.1	100.000	318	1479	841	1158	5458400	5458083	4.14e-167	588
