TRI1|F_sporotrichioides	JAHKNS010000004.1	97.952	586	1629	580	1165	7433022	7433607	0.0	1016
TRI1|F_sporotrichioides	JAHKNS010000004.1	98.925	465	1629	1165	1629	7433663	7434127	0.0	832
TRI1|F_sporotrichioides	JAHKNS010000004.1	98.768	406	1629	1	406	7432269	7432674	0.0	723
TRI1|F_sporotrichioides	JAHKNS010000004.1	95.455	110	1629	402	511	7432720	7432829	4.33e-43	176
TRI5|Fusarium_graminearum	JAHKNS010000002.1	85.779	661	1128	470	1126	3595080	3594427	0.0	689
TRI5|Fusarium_graminearum	JAHKNS010000002.1	88.699	469	1128	1	469	3595609	3595141	9.05e-163	573
TRI5|Fsporotrichioides_NRRL3299	JAHKNS010000002.1	98.228	1185	1185	1	1185	3595609	3594425	0.0	2073
TRI5|Fusarium_pseudograminearum_CS3096	JAHKNS010000002.1	85.930	661	1128	470	1128	3595080	3594425	0.0	699
TRI5|Fusarium_poae	JAHKNS010000002.1	89.323	665	1134	470	1134	3595080	3594425	0.0	826
TRI5|Fusarium_poae	JAHKNS010000002.1	90.832	469	1134	1	469	3595609	3595141	1.91e-179	628
TRI6|Fusarium_graminearum	JAHKNS010000002.1	85.540	657	657	1	657	3598564	3597911	0.0	684
TRI6|Fusarium_sporotrichioides	JAHKNS010000002.1	92.085	657	657	1	657	3598564	3597911	0.0	922
TRI6|Fusarium_pseudograminearum_CS3096	JAHKNS010000002.1	85.106	658	657	1	657	3598564	3597911	0.0	667
TRI6|Fusarium_poae	JAHKNS010000002.1	85.993	564	693	130	693	3598471	3597911	2.51e-171	601
TRI6|Fusarium_poae	JAHKNS010000002.1	96.000	100	693	1	100	3598564	3598465	1.41e-39	163
TRI8|Fusarium_graminearum_PH-1	JAHKNS010000002.1	81.825	1337	1338	1	1323	3606832	3608160	0.0	1103
TRI8|Fusarium_sporotrichioides	JAHKNS010000002.1	99.554	1344	1344	1	1344	3606832	3608175	0.0	2449
TRI8|Fusarium_pseudograminearum_CS3096	JAHKNS010000002.1	81.361	1234	1299	1	1225	3606832	3608060	0.0	992
TRI8|Fusarium_poae	JAHKNS010000002.1	84.993	1346	1341	1	1341	3606832	3608175	0.0	1360
TRI11|Fusarium_graminearum_PH-1	JAHKNS010000002.1	84.314	153	1479	1327	1479	3590468	3590620	2.38e-35	150
TRI11|Fusarium_sporotrichioides	JAHKNS010000002.1	99.015	1726	1722	1	1722	3588895	3590620	0.0	3090
TRI11|Fusarium_pseudograminearum	JAHKNS010000002.1	87.643	785	1479	53	837	3588996	3589780	0.0	913
TRI11|Fusarium_pseudograminearum	JAHKNS010000002.1	83.660	153	1479	1327	1479	3590468	3590620	1.11e-33	145
TRI11|Fusarium_poae	JAHKNS010000002.1	89.494	790	1479	50	839	3588993	3589782	0.0	1000
TRI11|Fusarium_poae	JAHKNS010000002.1	88.854	314	1479	841	1154	3589838	3590151	1.67e-106	387
TRI12|Fusarium_graminearum	JAHKNS010000002.1	80.261	537	1872	1328	1860	3587787	3588318	3.52e-109	396
TRI12|Fusarium_sporotrichioides	JAHKNS010000002.1	99.211	1902	1902	1	1902	3586352	3588253	0.0	3430
TRI12|Fusarium_pseudograminearum	JAHKNS010000002.1	82.026	612	1797	12	615	3586363	3586969	4.15e-143	508
TRI13|Fusarium_poae	JAHKNS010000002.1	85.323	1022	1764	1	1014	3583750	3584769	0.0	1048
TRI13|Fusarium_poae	JAHKNS010000002.1	84.966	745	1764	1013	1754	3584831	3585575	0.0	752
TRI7|Fusarium_poae	JAHKNS010000002.1	83.705	853	1398	22	872	3606175	3605324	0.0	802
TRI3|Fusarium_pseudograminearum_CS3096	JAHKNS010000002.1	83.523	789	1554	1	780	3603977	3603189	0.0	728
TRI3|Fusarium_poae	JAHKNS010000002.1	85.332	784	1560	9	789	3603969	3603189	0.0	806
TRI3|Fusarium_poae	JAHKNS010000002.1	90.000	120	1560	1433	1551	3602322	3602203	1.94e-36	154
TRI3|Fusarium_poae	JAHKNS010000002.1	87.200	125	1560	1304	1428	3602498	3602374	4.20e-33	143
TRI4|F_graminearum_PH-1	JAHKNS010000002.1	86.071	962	1563	244	1202	3599989	3600947	0.0	1029
TRI4|F_graminearum_PH-1	JAHKNS010000002.1	90.535	243	1563	1	242	3599688	3599929	1.81e-86	320
TRI4|Fusarium_pseudograminearum	JAHKNS010000002.1	85.449	969	1563	244	1209	3599989	3600954	0.0	1003
TRI4|Fusarium_pseudograminearum	JAHKNS010000002.1	87.398	246	1563	1	245	3599688	3599932	8.56e-75	281
TRI4|Fusarium_poae	JAHKNS010000002.1	88.831	967	1563	244	1209	3599989	3600954	0.0	1186
TRI4|Fusarium_poae	JAHKNS010000002.1	88.770	187	1563	1377	1563	3601244	3601430	3.14e-59	230
TRI4|Fusarium_poae	JAHKNS010000002.1	86.709	158	1563	1219	1376	3601016	3601173	4.15e-43	176
TRI10|Fusarium_pseudograminearum_CS3096	JAHKNS010000002.1	85.455	880	1263	380	1258	3593352	3592474	0.0	915
TRI10|Fusarium_poae	JAHKNS010000002.1	87.698	886	1263	377	1262	3593355	3592470	0.0	1033
TRI10|Fusarium_poae	JAHKNS010000002.1	87.566	378	1263	1	378	3593808	3593431	3.86e-122	438
TRI9|XM_044858471.1:1-132	JAHKNS010000002.1	88.636	132	132	1	132	3591707	3591838	8.25e-40	161
TRI14|F_graminearum_PH-1	JAHKNS010000002.1	85.453	928	1116	187	1114	3582736	3581809	0.0	966
TRI14|F_poae	JAHKNS010000002.1	89.405	925	928	4	928	3582733	3581809	0.0	1166
TRI16|TRI16_Fsporotrichioides_	JAHKNS010000004.1	98.381	1482	1482	1	1482	7438212	7436731	0.0	2604
TRI17|F_graminearum_PH-1	JAHKNS010000004.1	91.146	768	756	1	756	4054895	4055656	0.0	1026
TRI20|F_graminearum_PH-1	JAHKNS010000004.1	89.301	701	749	1	701	4044052	4043352	0.0	880
TRI21|F_graminearum_PH-1	JAHKNS010000004.1	93.199	794	827	34	827	4039896	4040689	0.0	1168
TRI22|Fusarium_graminearum_PH-1	JAHKNS010000002.1	93.793	1160	1681	159	1318	4369384	4370543	0.0	1744
TRI22|Fusarium_graminearum_PH-1	JAHKNS010000002.1	86.059	373	1681	1316	1681	4370620	4370980	2.46e-105	383
TRI22|Fusarium_graminearum_PH-1	JAHKNS010000002.1	96.178	157	1681	3	159	4369172	4369328	1.55e-67	257
TRI101|Fusarium_graminearum_PH-1	JAHKNS010000002.1	92.025	1467	2469	1	1462	4364912	4363449	0.0	2054
TRI101|Fusarium_graminearum_PH-1	JAHKNS010000002.1	91.650	1006	2469	1464	2467	4363397	4362393	0.0	1389
TRI201|Fusarium_graminearum_PH-1	JAHKNS010000002.1	93.727	542	1267	299	840	4367288	4366747	0.0	813
TRI201|Fusarium_graminearum_PH-1	JAHKNS010000002.1	95.318	299	1267	1	299	4367638	4367340	2.96e-133	475
