TRI1|F_poae_DAOMC252244	JAOANM010000002.1	82.949	434	1536	1099	1524	1678745	1679176	2.15e-105	383
TRI5|Fusarium_graminearum	JAOANM010000002.1	78.907	659	1128	470	1128	1673224	1673879	7.12e-124	444
TRI5|Fusarium_graminearum	JAOANM010000002.1	81.579	456	1128	1	455	1672703	1673157	2.63e-103	375
TRI5|Fsporotrichioides_NRRL3299	JAOANM010000002.1	80.252	1109	1185	1	1100	1672703	1673794	0.0	811
TRI5|Fusarium_pseudograminearum_CS3096	JAOANM010000002.1	79.762	588	1128	470	1057	1673224	1673811	7.17e-119	427
TRI11|Fusarium_graminearum_PH-1	JAOANM010000002.1	79.819	773	1479	71	840	1681478	1680709	3.21e-158	558
TRI7|Fusarium_poae	JAOANM010000002.1	72.267	750	1398	140	872	1694078	1693343	1.64e-51	204
TRI4|F_graminearum_PH-1	JAOANM010000002.1	80.874	183	1563	1210	1387	1666236	1666056	1.89e-31	137
TRI4|Fusarium_pseudograminearum	JAOANM010000002.1	81.657	169	1563	1210	1376	1666236	1666070	1.89e-31	137
TRI17|F_graminearum_PH-1	JAOANM010000017.1	85.045	448	756	20	464	453419	452975	2.82e-126	451
TRI21|F_graminearum_PH-1	JAOANM010000017.1	84.442	797	827	34	827	469894	469098	0.0	782
TRI22|Fusarium_graminearum_PH-1	JAOANM010000002.1	88.103	1160	1681	159	1318	469421	468262	0.0	1378
TRI22|Fusarium_graminearum_PH-1	JAOANM010000002.1	89.754	244	1681	1316	1559	468216	467973	3.14e-84	313
TRI101|Fusarium_graminearum_PH-1	JAOANM010000002.1	90.817	1285	2469	179	1462	474019	475303	0.0	1718
TRI101|Fusarium_graminearum_PH-1	JAOANM010000002.1	85.005	1007	2469	1461	2467	475352	476350	0.0	1016
TRI201|Fusarium_graminearum_PH-1	JAOANM010000002.1	87.638	542	1267	301	840	471461	471997	9.59e-178	623
