TRI1|F_pseudograminearum_CS3096	CM122890.1	97.920	577	1539	514	1090	345805	346381	0.0	1000
TRI1|F_pseudograminearum_CS3096	CM122890.1	96.889	450	1539	1090	1539	346432	346881	0.0	754
TRI1|F_pseudograminearum_CS3096	CM122890.1	97.941	340	1539	1	340	345129	345468	1.20e-167	590
TRI1|F_pseudograminearum_CS3096	CM122890.1	100.000	107	1539	339	445	345521	345627	8.52e-50	198
TRI1|F_pseudograminearum_CS3096	CM122890.1	100.000	69	1539	446	514	345689	345757	1.13e-28	128
TRI5|Fusarium_graminearum	CM122891.1	94.368	657	1128	470	1126	5511426	5512082	0.0	1009
TRI5|Fusarium_graminearum	CM122891.1	95.949	469	1128	1	469	5510905	5511373	0.0	761
TRI5|Fsporotrichioides_NRRL3299	CM122891.1	84.228	1192	1185	1	1185	5510905	5512084	0.0	1142
TRI5|Fusarium_pseudograminearum_CS3096	CM122891.1	96.055	659	1128	470	1128	5511426	5512084	0.0	1074
TRI5|Fusarium_pseudograminearum_CS3096	CM122891.1	94.243	469	1128	1	469	5510905	5511373	0.0	717
TRI5|Fusarium_poae	CM122891.1	84.408	667	1134	470	1134	5511426	5512084	0.0	647
TRI5|Fusarium_poae	CM122891.1	89.339	469	1134	1	469	5510905	5511373	8.82e-168	590
TRI6|Fusarium_graminearum	CM122891.1	95.593	658	657	1	657	5507322	5507978	0.0	1053
TRI6|Fusarium_sporotrichioides	CM122891.1	83.359	661	657	1	657	5507322	5507978	1.79e-172	604
TRI6|Fusarium_pseudograminearum_CS3096	CM122891.1	96.049	658	657	1	657	5507322	5507978	0.0	1070
TRI6|Fusarium_poae	CM122891.1	86.018	565	693	130	693	5507415	5507978	1.90e-172	604
TRI6|Fusarium_poae	CM122891.1	94.000	100	693	1	100	5507322	5507421	2.97e-36	152
TRI8|Fusarium_graminearum_PH-1	CM122891.1	88.490	1338	1338	1	1338	5498601	5497267	0.0	1615
TRI8|Fusarium_pseudograminearum_CS3096	CM122891.1	89.652	1266	1299	1	1259	5498601	5497340	0.0	1602
TRI8|Fusarium_poae	CM122891.1	80.562	1353	1341	1	1341	5498601	5497267	0.0	1014
TRI11|Fusarium_graminearum_PH-1	CM122891.1	93.056	792	1479	49	840	5517690	5516899	0.0	1158
TRI11|Fusarium_graminearum_PH-1	CM122891.1	95.192	312	1479	844	1155	5516842	5516531	9.32e-139	494
TRI11|Fusarium_graminearum_PH-1	CM122891.1	93.413	167	1479	1159	1325	5516449	5516283	8.01e-65	248
TRI11|Fusarium_graminearum_PH-1	CM122891.1	95.395	152	1479	1326	1477	5516209	5516058	3.73e-63	243
TRI11|Fusarium_sporotrichioides	CM122891.1	84.668	1748	1722	1	1720	5517795	5516058	0.0	1709
TRI11|Fusarium_pseudograminearum	CM122891.1	93.274	788	1479	53	840	5517686	5516899	0.0	1162
TRI11|Fusarium_pseudograminearum	CM122891.1	93.910	312	1479	844	1155	5516842	5516531	4.37e-132	472
TRI11|Fusarium_pseudograminearum	CM122891.1	95.210	167	1479	1159	1325	5516449	5516283	7.95e-70	265
TRI11|Fusarium_pseudograminearum	CM122891.1	94.737	152	1479	1326	1477	5516209	5516058	1.73e-61	237
TRI11|Fusarium_poae	CM122891.1	87.261	785	1479	53	837	5517686	5516902	0.0	896
TRI11|Fusarium_poae	CM122891.1	88.608	316	1479	841	1154	5516845	5516532	7.57e-105	381
TRI11|Fusarium_poae	CM122891.1	86.826	167	1479	1159	1325	5516449	5516283	1.77e-46	187
TRI12|Fusarium_graminearum	CM122891.1	92.068	706	1872	622	1327	5519666	5518961	0.0	994
TRI12|Fusarium_graminearum	CM122891.1	90.939	618	1872	1	615	5520346	5519729	0.0	828
TRI12|Fusarium_graminearum	CM122891.1	90.249	523	1872	1328	1848	5518911	5518389	0.0	682
TRI12|Fusarium_sporotrichioides	CM122891.1	80.192	1873	1902	31	1892	5520313	5518455	0.0	1380
TRI12|Fusarium_pseudograminearum	CM122891.1	93.118	712	1797	616	1327	5519672	5518961	0.0	1044
TRI12|Fusarium_pseudograminearum	CM122891.1	91.922	619	1797	1	616	5520346	5519728	0.0	863
TRI12|Fusarium_pseudograminearum	CM122891.1	89.362	470	1797	1328	1797	5518911	5518442	3.92e-168	592
TRI12|Fusarium_poae	CM122891.1	80.484	620	1800	1	615	5520346	5519729	6.90e-131	468
TRI7|Fusarium_poae	CM122891.1	80.607	856	1398	21	870	5499248	5500097	0.0	651
