,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
T-2/HT-2|GCA_001292635.1,0.0,0.016118200134318333,0.14717741935483872,0.000671591672263264,0.017461383478844864,0.01880456682337139,0.14747474747474748,0.1478494623655914,0.14535666218034993,0.13660834454912515,0.1478494623655914,0.1478494623655914,0.14919354838709678,0.13163196776359973,0.1262592343854936,0.14650537634408603,0.13526244952893673,0.1478494623655914,0.14516129032258066,0.1478494623655914,0.15612382234185734,0.1262592343854936,0.13498992612491606
T-2/HT-2|GCA_014898995.1,0.016118200134318333,0.0,0.14650537634408603,0.0167897918065816,0.01880456682337139,0.010745466756212223,0.1468013468013468,0.14583333333333334,0.1440107671601615,0.1386271870794078,0.14583333333333334,0.14583333333333334,0.14717741935483872,0.12760241773002015,0.1262592343854936,0.14650537634408603,0.13728129205921938,0.14583333333333334,0.1431451612903226,0.14583333333333334,0.15679676985195154,0.1262592343854936,0.13096037609133646
15-ADON|GCA_017656985.1,0.14717741935483872,0.14650537634408603,0.0,0.1478494623655914,0.1538978494623656,0.15188172043010753,0.0,0.025215660252156602,0.05143620574482298,0.050100200400801605,0.025215660252156602,0.027206370272063702,0.026542800265428004,0.1532258064516129,0.1592741935483871,0.031187790311877902,0.05143620574482298,0.025215660252156602,0.021234240212342402,0.025215660252156602,0.06078824315297261,0.1592741935483871,0.15524193548387097
T-2/HT-2|GCA_018104275.1,0.000671591672263264,0.0167897918065816,0.1478494623655914,0.0,0.018132975151108125,0.019476158495634655,0.14814814814814814,0.1485215053763441,0.14602960969044415,0.13728129205921938,0.1485215053763441,0.1485215053763441,0.14986559139784947,0.132303559435863,0.12693082605775688,0.14717741935483872,0.13593539703903096,0.1485215053763441,0.14583333333333334,0.1485215053763441,0.15679676985195154,0.12693082605775688,0.1356615177971793
T-2/HT-2|GCA_019054615.1,0.017461383478844864,0.01880456682337139,0.1538978494623656,0.018132975151108125,0.0,0.020147750167897917,0.1542087542087542,0.15456989247311828,0.15074024226110364,0.14468371467025573,0.15456989247311828,0.15456989247311828,0.15591397849462366,0.1356615177971793,0.13297515110812627,0.1538978494623656,0.14333781965006728,0.15456989247311828,0.15188172043010753,0.15456989247311828,0.16285329744279947,0.13297515110812627,0.13901947615849564
T-2/HT-2|GCA_019054645.1,0.01880456682337139,0.010745466756212223,0.15188172043010753,0.019476158495634655,0.020147750167897917,0.0,0.15218855218855218,0.15120967741935484,0.1480484522207268,0.1426648721399731,0.15120967741935484,0.15120967741935484,0.15255376344086022,0.12827400940228342,0.12961719274680994,0.15053763440860216,0.14131897711978467,0.15120967741935484,0.1485215053763441,0.15120967741935484,0.16083445491251683,0.12961719274680994,0.13163196776359973
15-ADON|GCA_019343145.1,0.14747474747474748,0.1468013468013468,0.0,0.14814814814814814,0.1542087542087542,0.15218855218855218,0.0,0.02526595744680851,0.051539491298527446,0.050200803212851405,0.02526595744680851,0.02726063829787234,0.026595744680851064,0.15353535353535352,0.1595959595959596,0.03125,0.051539491298527446,0.02526595744680851,0.02127659574468085,0.02526595744680851,0.06091030789825971,0.1595959595959596,0.15555555555555556
15-ADON|GCA_020991245.1,0.1478494623655914,0.14583333333333334,0.025215660252156602,0.1485215053763441,0.15456989247311828,0.15120967741935484,0.02526595744680851,0.0,0.05477621910487642,0.049432197728790914,0.0,0.009953550099535502,0.0013271400132714001,0.1532258064516129,0.1532258064516129,0.034505640345056404,0.05076820307281229,0.0,0.011944260119442602,0.0,0.0614562458249833,0.1532258064516129,0.15658602150537634
NIV|GCA_025258505.1,0.14535666218034993,0.1440107671601615,0.05143620574482298,0.14602960969044415,0.15074024226110364,0.1480484522207268,0.051539491298527446,0.05477621910487642,0.0,0.024716098864395457,0.05477621910487642,0.055444221776887105,0.056112224448897796,0.15343203230148048,0.15746971736204576,0.05744822979291917,0.024716098864395457,0.05477621910487642,0.052104208416833664,0.05477621910487642,0.06012024048096192,0.15746971736204576,0.15545087483176312
NIV|GCA_032355295.1,0.13660834454912515,0.1386271870794078,0.050100200400801605,0.13728129205921938,0.14468371467025573,0.1426648721399731,0.050200803212851405,0.049432197728790914,0.024716098864395457,0.0,0.049432197728790914,0.05143620574482298,0.05076820307281229,0.148721399730821,0.15343203230148048,0.055444221776887105,0.006,0.049432197728790914,0.047428189712758854,0.049432197728790914,0.056112224448897796,0.15343203230148048,0.15208613728129206
15-ADON|GCA_037074405.1,0.1478494623655914,0.14583333333333334,0.025215660252156602,0.1485215053763441,0.15456989247311828,0.15120967741935484,0.02526595744680851,0.0,0.05477621910487642,0.049432197728790914,0.0,0.009953550099535502,0.0013271400132714001,0.1532258064516129,0.1532258064516129,0.034505640345056404,0.05076820307281229,0.0,0.011944260119442602,0.0,0.0614562458249833,0.1532258064516129,0.15658602150537634
3-ADON|GCA_037213105.1,0.1478494623655914,0.14583333333333334,0.027206370272063702,0.1485215053763441,0.15456989247311828,0.15120967741935484,0.02726063829787234,0.009953550099535502,0.055444221776887105,0.05143620574482298,0.009953550099535502,0.0,0.0112806901128069,0.15255376344086022,0.1538978494623656,0.0364963503649635,0.052772211088844355,0.009953550099535502,0.013934970139349702,0.009953550099535502,0.06412825651302605,0.1538978494623656,0.15591397849462366
15-ADON|GCA_037255895.1,0.14919354838709678,0.14717741935483872,0.026542800265428004,0.14986559139784947,0.15591397849462366,0.15255376344086022,0.026595744680851064,0.0013271400132714001,0.056112224448897796,0.05076820307281229,0.0013271400132714001,0.0112806901128069,0.0,0.15456989247311828,0.15456989247311828,0.035832780358327807,0.052104208416833664,0.0013271400132714001,0.013271400132714002,0.0013271400132714001,0.06279225116900468,0.15456989247311828,0.15793010752688172
T-2/HT-2|GCA_041870755.1,0.13163196776359973,0.12760241773002015,0.1532258064516129,0.132303559435863,0.1356615177971793,0.12827400940228342,0.15353535353535352,0.1532258064516129,0.15343203230148048,0.148721399730821,0.1532258064516129,0.15255376344086022,0.15456989247311828,0.0,0.08596373404969779,0.15188172043010753,0.14602960969044415,0.1532258064516129,0.1485215053763441,0.1532258064516129,0.15545087483176312,0.08596373404969779,0.0047011417058428475
NIV|GCA_046056315.1,0.1262592343854936,0.1262592343854936,0.1592741935483871,0.12693082605775688,0.13297515110812627,0.12961719274680994,0.1595959595959596,0.1532258064516129,0.15746971736204576,0.15343203230148048,0.1532258064516129,0.1538978494623656,0.15456989247311828,0.08596373404969779,0.0,0.15725806451612903,0.1500672947510094,0.1532258064516129,0.14986559139784947,0.1532258064516129,0.15881561238223418,0.0,0.0893216924110141
3-ADON|GCA_050916195.1,0.14650537634408603,0.14650537634408603,0.031187790311877902,0.14717741935483872,0.1538978494623656,0.15053763440860216,0.03125,0.034505640345056404,0.05744822979291917,0.055444221776887105,0.034505640345056404,0.0364963503649635,0.035832780358327807,0.15188172043010753,0.15725806451612903,0.0,0.05811623246492986,0.034505640345056404,0.03185136031851361,0.034505640345056404,0.06947227788911156,0.15725806451612903,0.1538978494623656
