,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
T-2/HT-2|GCA_001292635.1,0.0,0.02676151761517615,0.1828512396694215,0.0003386386725364037,0.023720772619451033,0.015582655826558265,0.18256975542542198,0.1829436038514443,0.184346035015448,0.18181818181818182,0.18328748280605228,0.18163054695562436,0.18328748280605228,0.165860400829302,0.16768707482993198,0.18319039451114924,0.18213058419243985,0.1829436038514443,0.1829436038514443,0.1829436038514443,0.18391199724991406,0.16768707482993198,0.1655148583275743
T-2/HT-2|GCA_014898995.1,0.02676151761517615,0.0,0.18363136176066025,0.02676151761517615,0.03519458544839255,0.02638700947225981,0.18369453044375644,0.18303571428571427,0.18375042852245457,0.18362452894826994,0.18337912087912087,0.18172449330127105,0.18337912087912087,0.1694271911663216,0.16983695652173914,0.18328194587187394,0.1832532601235415,0.18303571428571427,0.18269230769230768,0.18303571428571427,0.18400274630964641,0.16983695652173914,0.16908212560386474
15-ADON|GCA_017656985.1,0.1828512396694215,0.18363136176066025,0.0,0.1828512396694215,0.1871345029239766,0.1815680880330124,0.0,0.03807615230460922,0.050033579583613166,0.03691275167785235,0.038410153640614564,0.037086535248914136,0.038744154976619906,0.18680939226519336,0.19233378561736772,0.04665995300436388,0.0426890756302521,0.03807615230460922,0.028065486134313398,0.03807615230460922,0.041750841750841754,0.19233378561736772,0.18646408839779005
T-2/HT-2|GCA_018104275.1,0.0003386386725364037,0.02676151761517615,0.1828512396694215,0.0,0.02338190443917316,0.01524390243902439,0.18256975542542198,0.1829436038514443,0.184346035015448,0.18181818181818182,0.18328748280605228,0.18163054695562436,0.18328748280605228,0.165860400829302,0.16768707482993198,0.18319039451114924,0.18213058419243985,0.1829436038514443,0.1829436038514443,0.1829436038514443,0.18391199724991406,0.16768707482993198,0.1655148583275743
T-2/HT-2|GCA_019054615.1,0.023720772619451033,0.03519458544839255,0.1871345029239766,0.02338190443917316,0.0,0.02233502538071066,0.1868547832071576,0.18550326348333906,0.18621399176954734,0.1854009595613434,0.18584678804534524,0.18487972508591066,0.18653383716935762,0.17017604418363824,0.1729527692830445,0.18848526387936942,0.18503261242705116,0.18550326348333906,0.1868773617313638,0.18550326348333906,0.1875,0.1729527692830445,0.16983085950983776
T-2/HT-2|GCA_019054645.1,0.015582655826558265,0.02638700947225981,0.1815680880330124,0.01524390243902439,0.02233502538071066,0.0,0.18128654970760233,0.18063186813186813,0.1820363387041481,0.18122644741349778,0.18097527472527472,0.17931982136722777,0.18097527472527472,0.16459627329192547,0.16677989130434784,0.18122644741349778,0.18085106382978725,0.18063186813186813,0.18028846153846154,0.18063186813186813,0.1809131479574322,0.16677989130434784,0.1642512077294686
15-ADON|GCA_019343145.1,0.18256975542542198,0.18369453044375644,0.0,0.18256975542542198,0.1868547832071576,0.18128654970760233,0.0,0.038101604278074866,0.04973118279569892,0.036601746138347886,0.03843582887700535,0.037111334002006016,0.03877005347593583,0.18652849740932642,0.19205972175093317,0.04667562122229684,0.04238143289606458,0.038101604278074866,0.028084252758274825,0.038101604278074866,0.04176490400808353,0.19205972175093317,0.18618307426597583
15-ADON|GCA_020991245.1,0.1829436038514443,0.18303571428571427,0.03807615230460922,0.1829436038514443,0.18550326348333906,0.18063186813186813,0.038101604278074866,0.0,0.05226130653266332,0.0572480749916304,0.00033288948069241014,0.006993006993006993,0.0019973368841544607,0.18448275862068966,0.19342818428184283,0.045880776959142666,0.0539906103286385,0.0,0.025666666666666667,0.0,0.051126807938109656,0.19342818428184283,0.18413793103448275
NIV|GCA_025258505.1,0.184346035015448,0.18375042852245457,0.050033579583613166,0.184346035015448,0.18621399176954734,0.1820363387041481,0.04973118279569892,0.05226130653266332,0.0,0.037383177570093455,0.0525963149078727,0.04993297587131367,0.05226130653266332,0.18588640275387264,0.19479201893811296,0.03406813627254509,0.0297559344700769,0.05226130653266332,0.048576214405360134,0.05226130653266332,0.04934541792547835,0.19479201893811296,0.1855421686746988
NIV|GCA_032355295.1,0.18181818181818182,0.18362452894826994,0.03691275167785235,0.18181818181818182,0.1854009595613434,0.18122644741349778,0.036601746138347886,0.0572480749916304,0.037383177570093455,0.0,0.05758285905590894,0.05492297387809779,0.0572480749916304,0.18438252493980048,0.1953362622507604,0.04533333333333334,0.022348232154769845,0.0572480749916304,0.046200200870438565,0.0572480749916304,0.04658176943699732,0.1953362622507604,0.18403852769177848
