,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
T-2/HT-2|GCA_001292635.1,0.0,0.024129610479145122,0.19529329118370214,0.0013783597518952446,0.029696132596685083,0.01861427094105481,0.19501054111033028,0.19256401262714837,0.19124343257443083,0.18929321203638907,0.1929147667485093,0.19087719298245615,0.19256401262714837,0.1689691817215728,0.17733473242392445,0.19314205738278517,0.18824352694191743,0.19256401262714837,0.19396702911259206,0.19256401262714837,0.19388830347734456,0.17733473242392445,0.1689691817215728
T-2/HT-2|GCA_014898995.1,0.024129610479145122,0.0,0.19782532444756226,0.023095484315753187,0.035517241379310345,0.024784853700516352,0.19789473684210526,0.19614711033274956,0.1944735921650927,0.19461914744933612,0.19649737302977233,0.1941135248773651,0.19614711033274956,0.17615847187831624,0.18442193503318197,0.19636617749825297,0.19252271139063593,0.19614711033274956,0.19649737302977233,0.19614711033274956,0.19642230796211854,0.18442193503318197,0.17615847187831624
15-ADON|GCA_017656985.1,0.19529329118370214,0.19782532444756226,0.0,0.19599578503688092,0.20358020358020357,0.19537004559803578,0.0,0.03277591973244147,0.05512605042016807,0.04801880456682337,0.03311036789297659,0.03276496155132063,0.03277591973244147,0.1900420757363254,0.19993105825577387,0.04937856902922405,0.048354600402955,0.03277591973244147,0.030424607154797726,0.03277591973244147,0.054692775151924375,0.19993105825577387,0.1900420757363254
T-2/HT-2|GCA_018104275.1,0.0013783597518952446,0.023095484315753187,0.19599578503688092,0.0,0.028314917127071824,0.017580144777662874,0.19571328179901618,0.19361627499123116,0.19229422066549912,0.19034289713086075,0.19396702911259206,0.19157894736842104,0.19361627499123116,0.17003188097768332,0.1783840503672613,0.19419174247725682,0.18929321203638907,0.19361627499123116,0.19466853735531392,0.19361627499123116,0.19494204425711276,0.1783840503672613,0.17003188097768332
T-2/HT-2|GCA_019054615.1,0.029696132596685083,0.035517241379310345,0.20358020358020357,0.028314917127071824,0.0,0.028965517241379312,0.2033005617977528,0.20084121976866456,0.19950997549877494,0.19825174825174824,0.20119172800560814,0.19950911640953717,0.2015422362425517,0.1785967399007796,0.18734708144005593,0.20384615384615384,0.19685314685314687,0.20084121976866456,0.20294426919032596,0.20084121976866456,0.20217620217620216,0.18734708144005593,0.1785967399007796
T-2/HT-2|GCA_019054645.1,0.01861427094105481,0.024784853700516352,0.19537004559803578,0.017580144777662874,0.028965517241379312,0.0,0.19508771929824562,0.1936952714535902,0.19272472892619796,0.1914744933612858,0.19404553415061296,0.19166082690960057,0.1936952714535902,0.17085249380969225,0.1784841075794621,0.19531795946890287,0.19007686932215234,0.1936952714535902,0.19404553415061296,0.1936952714535902,0.19396702911259206,0.1784841075794621,0.17085249380969225
15-ADON|GCA_019343145.1,0.19501054111033028,0.19789473684210526,0.0,0.19571328179901618,0.2033005617977528,0.19508771929824562,0.0,0.03279785809906292,0.0548267743020518,0.04771505376344086,0.03313253012048193,0.03278688524590164,0.03279785809906292,0.18975797965626096,0.1996551724137931,0.04939516129032258,0.0480510752688172,0.03279785809906292,0.03044496487119438,0.03279785809906292,0.0547112462006079,0.1996551724137931,0.18975797965626096
15-ADON|GCA_020991245.1,0.19256401262714837,0.19614711033274956,0.03277591973244147,0.19361627499123116,0.20084121976866456,0.1936952714535902,0.03279785809906292,0.0,0.059395973154362416,0.06067717063359034,0.0003333333333333333,0.010003334444814937,0.002,0.18570427470217238,0.1966930761281433,0.04963112005365526,0.060006704659738515,0.0,0.02102803738317757,0.0,0.056699291258859266,0.1966930761281433,0.18570427470217238
NIV|GCA_025258505.1,0.19124343257443083,0.1944735921650927,0.05512605042016807,0.19229422066549912,0.19950997549877494,0.19272472892619796,0.0548267743020518,0.059395973154362416,0.0,0.03494176372712146,0.059731543624161075,0.05803421670580342,0.0587248322147651,0.1886989884897105,0.19993141289437585,0.041750167000668005,0.0302828618968386,0.059395973154362416,0.05533199195171026,0.059395973154362416,0.05499664654594232,0.19993141289437585,0.1886989884897105
NIV|GCA_032355295.1,0.18929321203638907,0.19461914744933612,0.04801880456682337,0.19034289713086075,0.19825174825174824,0.1914744933612858,0.04771505376344086,0.06067717063359034,0.03494176372712146,0.0,0.061012403620516256,0.058310991957104555,0.060006704659738515,0.1878048780487805,0.20178143199725934,0.048317227590803064,0.019581812147361433,0.06067717063359034,0.0576214405360134,0.06067717063359034,0.05756358768406961,0.20178143199725934,0.1878048780487805
