,T-2/HT-2|GCA_001292635.1,T-2/HT-2|GCA_014898995.1,15-ADON|GCA_017656985.1,T-2/HT-2|GCA_018104275.1,T-2/HT-2|GCA_019054615.1,T-2/HT-2|GCA_019054645.1,15-ADON|GCA_019343145.1,15-ADON|GCA_020991245.1,NIV|GCA_025258505.1,NIV|GCA_032355295.1,15-ADON|GCA_037074405.1,3-ADON|GCA_037213105.1,15-ADON|GCA_037255895.1,T-2/HT-2|GCA_041870755.1,NIV|GCA_046056315.1,3-ADON|GCA_050916195.1,NIV|GCA_054553065.1,15-ADON|GCA_900044135.1,3-ADON|GCA_900074845.1,15-ADON|GCF_000240135.3,3-ADON|GCF_000303195.2,NIV|GCF_019609905.1,T-2/HT-2|GCF_050947815.1
T-2/HT-2|GCA_001292635.1,0.0,0.024443999198557404,0.22174358974358974,0.0010018032458425166,0.022444889779559118,0.024263084018447966,0.22167487684729065,0.22099447513812154,0.2225865956138553,0.22144761123641582,0.22119909965213833,0.23682591757227803,0.22160834868017187,0.19765769467844668,0.20258886377645366,0.22958555601148953,0.21974196190866271,0.22099447513812154,0.23357363542739443,0.22099447513812154,0.22727272727272727,0.20258886377645366,0.19806862543661394
T-2/HT-2|GCA_014898995.1,0.024443999198557404,0.0,0.22244856386229375,0.024098785102569208,0.010748407643312101,0.016733067729083666,0.2223807582551977,0.22170290591343222,0.22247099531854264,0.22215434738342496,0.22190611664295876,0.23783343514559152,0.2225157488315383,0.1979955001022704,0.20326530612244897,0.23125509372453137,0.22005287777099858,0.22170290591343222,0.2344037635508284,0.22170290591343222,0.22814152094347295,0.20326530612244897,0.19840458171405195
15-ADON|GCA_017656985.1,0.22174358974358974,0.22244856386229375,0.0,0.22201834862385322,0.22041148910165004,0.2226753670473083,0.0,0.010018032458425166,0.10706334750050597,0.10629682121887021,0.01021839310759367,0.10256410256410256,0.010619114405930675,0.22893316728933166,0.234016139044072,0.10393030794165316,0.10463468933414288,0.010018032458425166,0.0981943599107324,0.010018032458425166,0.10052588996763755,0.234016139044072,0.22872561228725613
T-2/HT-2|GCA_018104275.1,0.0010018032458425166,0.024098785102569208,0.22201834862385322,0.0,0.022111553784860558,0.024117998804066176,0.2219502243982048,0.22127313402481188,0.2234671012426156,0.22274302017525982,0.2214765100671141,0.23721214591400042,0.22188326215171852,0.19832173557101923,0.20216459056565245,0.22981239804241435,0.220435579075921,0.22127313402481188,0.2337768679631525,0.22127313402481188,0.22730972730972732,0.20216459056565245,0.1987310683585755
T-2/HT-2|GCA_019054615.1,0.022444889779559118,0.010748407643312101,0.22041148910165004,0.022111553784860558,0.0,0.01195219123505976,0.22034243783122706,0.21967079861816705,0.2210462039487075,0.22052535125229078,0.21987400934769355,0.23620443901445734,0.22048364153627312,0.19537643207855973,0.2004490712390284,0.22921760391198043,0.21862924547488305,0.21967079861816705,0.23317651871548373,0.21967079861816705,0.22671817812118747,0.2004490712390284,0.19578559738134207
T-2/HT-2|GCA_019054645.1,0.024263084018447966,0.016733067729083666,0.2226753670473083,0.024117998804066176,0.01195219123505976,0.0,0.22260763109569476,0.22192839707078926,0.22310513447432762,0.22258459029759478,0.22213181448331978,0.23766816143497757,0.22274206672091132,0.19545640605812525,0.20236879722278947,0.23108301040179482,0.22048045602605862,0.22192839707078926,0.2332104832104832,0.22192839707078926,0.22898432729493182,0.20236879722278947,0.19586573884568154
15-ADON|GCA_019343145.1,0.22167487684729065,0.2223807582551977,0.0,0.2219502243982048,0.22034243783122706,0.22260763109569476,0.0,0.010022048506714773,0.10712839206156338,0.10636142625607779,0.010222489476849068,0.10262626262626262,0.01062337141711766,0.2288681204569055,0.23395445134575568,0.10399351307520778,0.10469825840421224,0.010022048506714773,0.09825416159155502,0.010022048506714773,0.10058692572353775,0.23395445134575568,0.22866043613707165
15-ADON|GCA_020991245.1,0.22099447513812154,0.22170290591343222,0.010018032458425166,0.22127313402481188,0.21967079861816705,0.22192839707078926,0.010022048506714773,0.0,0.10680395719765798,0.10684710159563725,0.00019984012789768185,0.10251762336354481,0.002997601918465228,0.22919254658385094,0.23405572755417955,0.10246564268391269,0.1043811831213406,0.0,0.09775349119611415,0.0,0.10048426150121065,0.23405572755417955,0.2289855072463768
NIV|GCA_025258505.1,0.2225865956138553,0.22247099531854264,0.10706334750050597,0.2234671012426156,0.2210462039487075,0.22310513447432762,0.10712839206156338,0.10680395719765798,0.0,0.019261637239165328,0.1070058550373511,0.123584142394822,0.10720775287704422,0.2262077545096413,0.23315419594873915,0.12505058680696074,0.03331326510134457,0.10680395719765798,0.11969111969111969,0.10680395719765798,0.11707710940654018,0.23315419594873915,0.2262077545096413
NIV|GCA_032355295.1,0.22144761123641582,0.22215434738342496,0.10629682121887021,0.22274302017525982,0.22052535125229078,0.22258459029759478,0.10636142625607779,0.10684710159563725,0.019261637239165328,0.0,0.10704908099373864,0.12383650343990288,0.10704908099373864,0.2252644679527069,0.23325062034739455,0.12408906882591093,0.03252358964063441,0.10684710159563725,0.11994307786135393,0.10684710159563725,0.11631663974151858,0.23325062034739455,0.2252644679527069
15-ADON|GCA_037074405.1,0.22119909965213833,0.22190611664295876,0.01021839310759367,0.2214765100671141,0.21987400934769355,0.22213181448331978,0.010222489476849068,0.00019984012789768185,0.1070058550373511,0.10704908099373864,0.0,0.1027190332326284,0.0031974420463629096,0.22939958592132506,0.23426212590299278,0.1026677445432498,0.10458308096103372,0.00019984012789768185,0.0979558793766444,0.00019984012789768185,0.10068603712671509,0.23426212590299278,0.22919254658385094
3-ADON|GCA_037213105.1,0.23682591757227803,0.23783343514559152,0.10256410256410256,0.23721214591400042,0.23620443901445734,0.23766816143497757,0.10262626262626262,0.10251762336354481,0.123584142394822,0.12383650343990288,0.1027190332326284,0.0,0.10352467270896273,0.23934629706247415,0.24752270850536748,0.07487386478304743,0.12014563106796117,0.10251762336354481,0.042926239419588876,0.10251762336354481,0.08064516129032258,0.24752270850536748,0.23934629706247415
15-ADON|GCA_037255895.1,0.22160834868017187,0.2225157488315383,0.010619114405930675,0.22188326215171852,0.22048364153627312,0.22274206672091132,0.01062337141711766,0.002997601918465228,0.10720775287704422,0.10704908099373864,0.0031974420463629096,0.10352467270896273,0.0,0.22981366459627328,0.23426212590299278,0.10286984640258691,0.10539067231980617,0.002997601918465228,0.09836065573770492,0.002997601918465228,0.10088781275221953,0.23426212590299278,0.22960662525879919
T-2/HT-2|GCA_041870755.1,0.19765769467844668,0.1979955001022704,0.22893316728933166,0.19832173557101923,0.19537643207855973,0.19545640605812525,0.2288681204569055,0.22919254658385094,0.2262077545096413,0.2252644679527069,0.22939958592132506,0.23934629706247415,0.22981366459627328,0.0,0.1080582325199918,0.234016139044072,0.2246166597596353,0.22919254658385094,0.23945125753481605,0.22919254658385094,0.23130937629078893,0.1080582325199918,0.0006092607636068237
